source_id	source_name	human_classification	canonical_taxid	canonical_taxon_name	lookup_name
2d500c27-6094-e511-814c-000c2902c387	Simplexvirus saimiriinealpha1	RG2	3050348	Simplexvirus saimiriinealpha1	Saimiriine herpesvirus 1
2daf3fd1-9ee1-e711-8113-0050568253d3	Alphabaculovirus chorosaceanae	RG1	3047752	Alphabaculovirus chorosaceanae	Choristoneura rosaceana nucleopolyhedrovirus
2de627be-f9e3-e711-8113-0050568253d3	Alphabaculovirus lyxylinae	RG1	3051419	Alphabaculovirus lyxylinae	Lymantria xylina nucleopolyhedrovirus
2ee989ef-0db4-eb11-814d-0050568253d3	Alphainfluenzavirus influenzae (H1N2)v	RG2	114728	H1N2 subtype	Alphainfluenzavirus influenzae (H1N2)v
30b35c4c-9fe1-e711-8113-0050568253d3	Alphabaculovirus chrincludentis	RG1	3050266	Alphabaculovirus chrincludentis	Alphabaculovirus chrincludentis
315675b5-5f94-e511-814c-000c2902c387	Mastadenovirus canidae	RG2	3241412	Mastadenovirus canidae	Canine adenovirus
315675b5-5f94-e511-814c-000c2902c387	Mastadenovirus canidae	RG2	3241412	Mastadenovirus canidae	Canine adenovirus A
315675b5-5f94-e511-814c-000c2902c387	Mastadenovirus canidae	RG2	3241412	Mastadenovirus canidae	Mastadenovirus canidae
31873203-6094-e511-814c-000c2902c387	Betaretrovirus murmamtum	RG1	3427295	Betaretrovirus murmamtum	Betaretrovirus murmamtum
319db30d-b176-eb11-8149-0050568253d3	Aquabirnavirus salmonidae	RG1	3048153	Aquabirnavirus salmonidae	Infectious pancreatic necrosis virus
31f1fa38-6094-e511-814c-000c2902c387	Cardiovirus theileri	RG1	3427732	Cardiovirus theileri	Cardiovirus theileri
31f1fa38-6094-e511-814c-000c2902c387	Cardiovirus theileri	RG1	3427732	Cardiovirus theileri	Murine poliovirus
31f1fa38-6094-e511-814c-000c2902c387	Cardiovirus theileri	RG1	3427732	Cardiovirus theileri	Theiler's murine encephalomyelitis virus
31f1fa38-6094-e511-814c-000c2902c387	Cardiovirus theileri	RG1	3427732	Cardiovirus theileri	Theiler's virus
3274d43e-0848-ee11-816a-0050568253d3	Alphainfluenzavirus influenzae H3N8 (avian and zoonotic)	RG3	119211	H3N8 subtype	Alphainfluenzavirus influenzae H3N8 (avian and zoonotic)
3274d43e-0848-ee11-816a-0050568253d3	Alphainfluenzavirus influenzae H3N8 (avian and zoonotic)	RG3	119211	H3N8 subtype	Influenza A virus H3N8
3274d43e-0848-ee11-816a-0050568253d3	Alphainfluenzavirus influenzae H3N8 (avian and zoonotic)	RG3	119211	H3N8 subtype	Influenza A virus H3N8 (avian and zoonotic)
32957daf-5f94-e511-814c-000c2902c387	Pestivirus ovis	RG1	3052622	Orthopestivirus ovis	Border disease virus
32957daf-5f94-e511-814c-000c2902c387	Pestivirus ovis	RG1	3052622	Orthopestivirus ovis	Orthopestivirus ovis
32957daf-5f94-e511-814c-000c2902c387	Pestivirus ovis	RG1	3052622	Orthopestivirus ovis	Pestivirus D
32fa56df-5f94-e511-814c-000c2902c387	Orthorubulavirus laryngotracheitidis	RG2	3052557	Orthorubulavirus laryngotracheitidis	Human orthorubulavirus 2
32fa56df-5f94-e511-814c-000c2902c387	Orthorubulavirus laryngotracheitidis	RG2	3052557	Orthorubulavirus laryngotracheitidis	Human parainfluenza virus 2
32fa56df-5f94-e511-814c-000c2902c387	Orthorubulavirus laryngotracheitidis	RG2	3052557	Orthorubulavirus laryngotracheitidis	Human rubulavirus 2
33ab899d-5f94-e511-814c-000c2902c387	Orthobunyavirus ainoense	RG1	2560289	Orthobunyavirus ainoense	Aino orthobunyavirus
33ab899d-5f94-e511-814c-000c2902c387	Orthobunyavirus ainoense	RG1	2560289	Orthobunyavirus ainoense	Aino virus
33c56dbb-5f94-e511-814c-000c2902c387	Oryzopoxvirus cotia	RG2	3431515	Oryzopoxvirus cotia	Oryzopoxvirus cotia
3493ff32-6094-e511-814c-000c2902c387	Sparrowpox virus	RG1	2169713	Sparrowpox virus	Sparrowpox virus
355ef33e-6094-e511-814c-000c2902c387	Alphavirus pixuna	RG3	3426313	Alphavirus pixuna	Alphavirus pixuna
358f6bc1-5f94-e511-814c-000c2902c387	Orthonairovirus khani	RG2	248058	Abu Hammad virus	Abu Hammad virus
358f6bc1-5f94-e511-814c-000c2902c387	Orthonairovirus khani	RG2	3052525	Orthonairovirus khani	Dera Ghazi Khan orthonairovirus
35b734fd-5f94-e511-814c-000c2902c387	Orthohantavirus maporalense	RG3	3052485	Orthohantavirus maporalense	Maporal orthohantavirus
35b734fd-5f94-e511-814c-000c2902c387	Orthohantavirus maporalense	RG3	3052485	Orthohantavirus maporalense	Maporal virus
35fb69c7-5f94-e511-814c-000c2902c387	Lyssavirus hamburg	RG3	2951618	Lyssavirus hamburg	European bat 1 lyssavirus
35fb69c7-5f94-e511-814c-000c2902c387	Lyssavirus hamburg	RG3	2951618	Lyssavirus hamburg	European bat virus 1
366e2a09-6094-e511-814c-000c2902c387	Orthoflavivirus murrayense	RG3	3048215	Orthoflavivirus murrayense	Murray Valley encephalitis virus
36effa38-6094-e511-814c-000c2902c387	Suipoxvirus swinepox	RG1	3432644	Suipoxvirus swinepox	Suipoxvirus swinepox
372b7fa9-5f94-e511-814c-000c2902c387	Orthohantavirus bayoui	RG3	3052470	Orthohantavirus bayoui	Bayou hantavirus
372b7fa9-5f94-e511-814c-000c2902c387	Orthohantavirus bayoui	RG3	3052470	Orthohantavirus bayoui	Bayou orthohantavirus
372b7fa9-5f94-e511-814c-000c2902c387	Orthohantavirus bayoui	RG3	3052470	Orthohantavirus bayoui	Bayou virus
377a181b-6094-e511-814c-000c2902c387	Paroo River virus	RG3	3459242	Paroo River virus	Paroo River virus
38181221-6094-e511-814c-000c2902c387	Alphacoronavirus porci	RG1	3433789	Alphacoronavirus porci	Alphacoronavirus porci
38f956df-5f94-e511-814c-000c2902c387	Roseolovirus humanbeta6a	RG2	3050296	Roseolovirus humanbeta6a	Human B lymphotropic virus
38f956df-5f94-e511-814c-000c2902c387	Roseolovirus humanbeta6a	RG2	3050296	Roseolovirus humanbeta6a	Human betaherpesvirus 6A
391e072d-6094-e511-814c-000c2902c387	Betacoronavirus pandemicum (severe acute respiratory syndrome coronavirus)	RG2	2901879	Severe acute respiratory syndrome coronavirus	Betacoronavirus pandemicum (severe acute respiratory syndrome coronavirus)
391e072d-6094-e511-814c-000c2902c387	Betacoronavirus pandemicum (severe acute respiratory syndrome coronavirus)	RG3	2901879	Severe acute respiratory syndrome coronavirus	SARS-CoV
391e072d-6094-e511-814c-000c2902c387	Betacoronavirus pandemicum (severe acute respiratory syndrome coronavirus)	RG3	2901879	Severe acute respiratory syndrome coronavirus	SARS-CoV-1
3936280f-6094-e511-814c-000c2902c387	Norovirus norwalkense (except murine norovirus 1)	RG2	11983	Norwalk virus	Norwalk virus
3936280f-6094-e511-814c-000c2902c387	Norovirus norwalkense (except murine norovirus 1)	RG2	2986277	Canine norovirus	Canine norovirus
3936280f-6094-e511-814c-000c2902c387	Norovirus norwalkense (except murine norovirus 1)	RG2	3090774	Bovine norovirus	Bovine norovirus
3936280f-6094-e511-814c-000c2902c387	Norovirus norwalkense (except murine norovirus 1)	RG2	3431196	Norovirus norwalkense	Norovirus norwalkense
3936280f-6094-e511-814c-000c2902c387	Norovirus norwalkense (except murine norovirus 1)	RG2	3431196	Norovirus norwalkense	Norovirus norwalkense (except murine norovirus 1)
397141f1-5f94-e511-814c-000c2902c387	Orthobunyavirus lacrosseense	RG2	3052409	Orthobunyavirus lacrosseense	La Crosse orthobunyavirus
397141f1-5f94-e511-814c-000c2902c387	Orthobunyavirus lacrosseense	RG2	3052409	Orthobunyavirus lacrosseense	La Crosse virus
397e788b-fee3-e711-8113-0050568253d3	Betabaculovirus agsegetum	RG1	3047353	Betabaculovirus agsegetum	Agrotis segetum granulovirus
398982a3-5f94-e511-814c-000c2902c387	Quaranjavirus araguariense	RG3	2956348	Quaranjavirus araguariense	Araguari virus
3a2a7fa9-5f94-e511-814c-000c2902c387	Orthoreovirus avis	RG1	3431493	Orthoreovirus avis	Avian reovirus
3a2a7fa9-5f94-e511-814c-000c2902c387	Orthoreovirus avis	RG1	3431493	Orthoreovirus avis	Orthoreovirus avis
3a789f3d-914a-e611-80fb-0050568253d3	Metaavulavirus falklandense	RG2	2560309	Metaavulavirus falklandense	Avian avulavirus 10
3a789f3d-914a-e611-80fb-0050568253d3	Metaavulavirus falklandense	RG2	2560309	Metaavulavirus falklandense	Avian paramyxovirus 10
3a7b181b-6094-e511-814c-000c2902c387	Morbillivirus phocae	RG1	3052347	Morbillivirus phocae	Phocine distemper virus
3a7b181b-6094-e511-814c-000c2902c387	Morbillivirus phocae	RG1	3052347	Morbillivirus phocae	Phocine morbillivirus
3a916bc1-5f94-e511-814c-000c2902c387	Orthopoxvirus ectromelia	RG2	3431482	Orthopoxvirus ectromelia	Mousepox
3a916bc1-5f94-e511-814c-000c2902c387	Orthopoxvirus ectromelia	RG2	3431482	Orthopoxvirus ectromelia	Orthopoxvirus ectromelia
3a967daf-5f94-e511-814c-000c2902c387	Parapoxvirus bovinestomatitis	RG2	3431388	Parapoxvirus bovinestomatitis	Parapoxvirus bovinestomatitis
3bd03b6a-9ee1-e711-8113-0050568253d3	Alphabaculovirus chofumiferanae	RG1	3047750	Alphabaculovirus chofumiferanae	Choristoneura fumiferana multiple nuclear polyhedrosis virus
3bd03b6a-9ee1-e711-8113-0050568253d3	Alphabaculovirus chofumiferanae	RG1	3047750	Alphabaculovirus chofumiferanae	Choristoneura fumiferana multiple nucleopolyhedrovirus
3c9d60cd-5f94-e511-814c-000c2902c387	Iltovirus gallidalpha1	RG1	3050286	Iltovirus gallidalpha1	Gallid alphaherpesvirus 1
3c9d60cd-5f94-e511-814c-000c2902c387	Iltovirus gallidalpha1	RG1	3050286	Iltovirus gallidalpha1	Gallid herpesvirus 1
3c9d60cd-5f94-e511-814c-000c2902c387	Iltovirus gallidalpha1	RG1	3050286	Iltovirus gallidalpha1	Infectious laryngotracheitis virus
3d1050e5-5f94-e511-814c-000c2902c387	Novirhabdovirus salmonid	RG1	1980917	Novirhabdovirus salmonid	Infectious hematopoietic necrosis virus
3d1050e5-5f94-e511-814c-000c2902c387	Novirhabdovirus salmonid	RG1	1980917	Novirhabdovirus salmonid	Salmonid novirhabdovirus
3d3747eb-5f94-e511-814c-000c2902c387	Kannamangalam virus	RG2	1272944	Kannamangalam virus	Kannamangalam virus
3d5ae92d-fbe3-e711-8113-0050568253d3	Alphabaculovirus orleucostigmae	RG1	3048237	Alphabaculovirus orleucostigmae	Orgyia leucostigma nucleopolyhedrovirus
3d957daf-5f94-e511-814c-000c2902c387	Orthobornavirus bornaense	RG2	1714619	Orthobornavirus bornaense	Borna disease virus 1
3d957daf-5f94-e511-814c-000c2902c387	Orthobornavirus bornaense	RG2	1714619	Orthobornavirus bornaense	Borna disease virus 2
3d957daf-5f94-e511-814c-000c2902c387	Orthobornavirus bornaense	RG2	1714619	Orthobornavirus bornaense	Mammalian 1 bornavirus
3d957daf-5f94-e511-814c-000c2902c387	Orthobornavirus bornaense	RG2	1714619	Orthobornavirus bornaense	Mammalian 1 orthobornavirus
3d9c40fe-4f00-e811-8114-0050568253d3	Tilapinevirus tilapiae	RG1	2034996	Tilapinevirus tilapiae	Tilapia lake virus
3d9c40fe-4f00-e811-8114-0050568253d3	Tilapinevirus tilapiae	RG1	2034996	Tilapinevirus tilapiae	Tilapia tilapinevirus
3df856df-5f94-e511-814c-000c2902c387	Cytomegalovirus humanbeta5	RG2	3050295	Cytomegalovirus humanbeta5	Human betaherpesvirus 5
3df856df-5f94-e511-814c-000c2902c387	Cytomegalovirus humanbeta5	RG2	3050295	Cytomegalovirus humanbeta5	Human cytomegalovirus
3df856df-5f94-e511-814c-000c2902c387	Cytomegalovirus humanbeta5	RG2	3050295	Cytomegalovirus humanbeta5	Human herpesvirus 5
3dfa0e54-fce3-e711-8113-0050568253d3	Alphabaculovirus sujujubae	RG1	3048345	Alphabaculovirus sujujubae	Sucra jujuba nucleopolyhedrovirus
3e1c1221-6094-e511-814c-000c2902c387	Rat leukemia virus	RG1	31695	Rat leukemia virus	Rat leukemia virus
3e392115-6094-e511-814c-000c2902c387	Mammarenavirus paranaense	RG2	3052323	Mammarenavirus paranaense	Paraguayan mammarenavirus
3e392115-6094-e511-814c-000c2902c387	Mammarenavirus paranaense	RG2	3052323	Mammarenavirus paranaense	Parana virus
3e392115-6094-e511-814c-000c2902c387	Mammarenavirus paranaense	RG2	3052323	Mammarenavirus paranaense	Paraná mammarenavirus
3eab899d-5f94-e511-814c-000c2902c387	Orthobunyavirus akabaneense	RG3	1933178	Orthobunyavirus akabaneense	Akabane orthobunyavirus
3eab899d-5f94-e511-814c-000c2902c387	Orthobunyavirus akabaneense	RG3	1933178	Orthobunyavirus akabaneense	Akabane virus
3f883203-6094-e511-814c-000c2902c387	Rhadinovirus muridgamma4	RG1	3050327	Rhadinovirus muridgamma4	Murid gammaherpesvirus 4
3f883203-6094-e511-814c-000c2902c387	Rhadinovirus muridgamma4	RG1	3050327	Rhadinovirus muridgamma4	Murid herpesvirus 4
3f92ff32-6094-e511-814c-000c2902c387	Orthopoxvirus skunkpox	RG2	3431485	Orthopoxvirus skunkpox	Orthopoxvirus skunkpox
40c9eb44-6094-e511-814c-000c2902c387	Orthoflavivirus nilense	RG3	3048448	Orthoflavivirus nilense	Kunjin virus
40c9eb44-6094-e511-814c-000c2902c387	Orthoflavivirus nilense	RG3	3048448	Orthoflavivirus nilense	West Nile virus
40f969c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha4	RG1	3050278	Varicellovirus equidalpha4	Equid Herpesvirus Type 4
40f969c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha4	RG1	3050278	Varicellovirus equidalpha4	Equid alphaherpesvirus 4
40f969c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha4	RG1	3050278	Varicellovirus equidalpha4	equine herpesvirus 4 EHV4
40f969c7-5f94-e511-814c-000c2902c387	Varicellovirus equidalpha4	RG1	3050278	Varicellovirus equidalpha4	equine rhinopneumonitis virus
4116b86b-0ce1-e711-8113-0050568253d3	Alphabaculovirus anpernyi	RG1	3047366	Alphabaculovirus anpernyi	Antheraea pernyi nucleopolyhedrovirus
413647eb-5f94-e511-814c-000c2902c387	Juncopox virus	RG1	2169710	Juncopox virus	Juncopox virus
41ba34fd-5f94-e511-814c-000c2902c387	Protoparvovirus rodent1	RG1	3052717	Protoparvovirus rodent1	Mice minute virus
41ba34fd-5f94-e511-814c-000c2902c387	Protoparvovirus rodent1	RG1	3052717	Protoparvovirus rodent1	Minute virus of mice
41ba34fd-5f94-e511-814c-000c2902c387	Protoparvovirus rodent1	RG1	3052717	Protoparvovirus rodent1	Mouse parvovirus 1
41ba34fd-5f94-e511-814c-000c2902c387	Protoparvovirus rodent1	RG1	3052717	Protoparvovirus rodent1	Rodent protoparvovirus 1
41e9f548-9de1-e711-8113-0050568253d3	Alphabaculovirus busuppressariae	RG1	3047704	Alphabaculovirus busuppressariae	Buzura suppressaria nucleopolyhedrovirus
422b7fa9-5f94-e511-814c-000c2902c387	Mammarenavirus bearense	RG3	3052298	Mammarenavirus bearense	Bear Canyon mammarenavirus
422b7fa9-5f94-e511-814c-000c2902c387	Mammarenavirus bearense	RG3	3052298	Mammarenavirus bearense	Bear Canyon virus
43500c27-6094-e511-814c-000c2902c387	Rhadinovirus saimiriinegamma2	RG2	3050350	Rhadinovirus saimiriinegamma2	Saimiriine gammaherpesvirus 2
43500c27-6094-e511-814c-000c2902c387	Rhadinovirus saimiriinegamma2	RG2	3050350	Rhadinovirus saimiriinegamma2	Saimiriine herpesvirus 2
43702a09-6094-e511-814c-000c2902c387	Henipavirus nipahense	RG4	3052225	Henipavirus nipahense	Nipah henipavirus
43702a09-6094-e511-814c-000c2902c387	Henipavirus nipahense	RG4	3052225	Henipavirus nipahense	Nipah virus
439e60cd-5f94-e511-814c-000c2902c387	Orthonairovirus gossasense	RG2	3052517	Orthonairovirus gossasense	Gossas virus
43ef46bd-01e4-e711-8113-0050568253d3	Betabaculovirus habrilliantis	RG1	3047862	Betabaculovirus habrilliantis	Harrisina brillians granulovirus
4454b40e-4ccc-ea11-8141-0050568253d3	Dianlovirus menglaense	RG4	3052181	Dianlovirus menglaense	Mengla dianlovirus
4454b40e-4ccc-ea11-8141-0050568253d3	Dianlovirus menglaense	RG4	3052181	Dianlovirus menglaense	Mengla virus
448982a3-5f94-e511-814c-000c2902c387	Aransas Bay virus	RG3	1428582	Aransas Bay virus	Aransas Bay virus
4520072d-6094-e511-814c-000c2902c387	Deltaarterivirus hemfev	RG2	2499622	Deltaarterivirus hemfev	Simian hemorrhagic fever virus
455575b5-5f94-e511-814c-000c2902c387	Orthobunyavirus bwambaense	RG2	3052384	Orthobunyavirus bwambaense	Bwamba orthobunyavirus
455575b5-5f94-e511-814c-000c2902c387	Orthobunyavirus bwambaense	RG2	3052384	Orthobunyavirus bwambaense	Bwamba virus
457241f1-5f94-e511-814c-000c2902c387	Orthohantavirus mamorense (Laguna negra virus)	RG3	3052489	Orthohantavirus negraense	Laguna Negra orthohantavirus
457241f1-5f94-e511-814c-000c2902c387	Orthohantavirus mamorense (Laguna negra virus)	RG3	3052489	Orthohantavirus negraense	Laguna Negra virus
457241f1-5f94-e511-814c-000c2902c387	Orthohantavirus mamorense (Laguna negra virus)	RG3	3052489	Orthohantavirus negraense	Orthohantavirus mamorense (Laguna negra virus)
463847eb-5f94-e511-814c-000c2902c387	Orthoflavivirus kokoberaorum	RG2	3048168	Orthoflavivirus kokoberaorum	Kokobera virus
463847eb-5f94-e511-814c-000c2902c387	Orthoflavivirus kokoberaorum	RG2	3048168	Orthoflavivirus kokoberaorum	Stratford virus
471b1221-6094-e511-814c-000c2902c387	Kappapapillomavirus 2	RG1	10623	Kappapapillomavirus 2	Cottontail rabbit papillomavirus
473547eb-5f94-e511-814c-000c2902c387	Orthoflavivirus japonicum	RG3	3048158	Orthoflavivirus japonicum	Japanese encephalitis virus
47cf5cb7-b4e1-e711-8113-0050568253d3	Alphabaculovirus lydisparis	RG1	3048188	Alphabaculovirus lydisparis	Lymantria dispar multiple nucleopolyhedrovirus
48957daf-5f94-e511-814c-000c2902c387	Orthobunyavirus botambiense	RG2	3052376	Orthobunyavirus botambiense	Botambi orthobunyavirus
48957daf-5f94-e511-814c-000c2902c387	Orthobunyavirus botambiense	RG2	3052376	Orthobunyavirus botambiense	Botambi virus
48fa56df-5f94-e511-814c-000c2902c387	Respirovirus pneumoniae	RG2	3049953	Respirovirus pneumoniae	Human parainfluenza virus 3
48fa56df-5f94-e511-814c-000c2902c387	Respirovirus pneumoniae	RG2	3049953	Respirovirus pneumoniae	Human respirovirus 3
495cf33e-6094-e511-814c-000c2902c387	Orthoflavivirus tyuleniyense	RG2	3048439	Orthoflavivirus tyuleniyense	Tyuleniy virus
49ab899d-5f94-e511-814c-000c2902c387	Vesiculovirus alagoas	RG2	1972579	Vesiculovirus alagoas	Alagoas vesiculovirus
49ab899d-5f94-e511-814c-000c2902c387	Vesiculovirus alagoas	RG2	1972579	Vesiculovirus alagoas	Vesicular stomatitis Alagoas virus
4a12f719-ffe3-e711-8113-0050568253d3	Betabaculovirus chofumiferanae	RG1	3051997	Betabaculovirus chofumiferanae	Choristoneura fumiferana granulovirus
4afb69c7-5f94-e511-814c-000c2902c387	Lyssavirus helsinki	RG3	2951619	Lyssavirus helsinki	European bat 2 lyssavirus
4afb69c7-5f94-e511-814c-000c2902c387	Lyssavirus helsinki	RG3	2951619	Lyssavirus helsinki	European bat virus 2
4b19e877-fbe3-e711-8113-0050568253d3	Alphabaculovirus orpseudotsugatae	RG1	3048238	Alphabaculovirus orpseudotsugatae	Orgyia pseudotsugata multiple nuclear polyhedrosis virus
4b19e877-fbe3-e711-8113-0050568253d3	Alphabaculovirus orpseudotsugatae	RG1	3048238	Alphabaculovirus orpseudotsugatae	Orgyia pseudotsugata multiple nucleopolyhedrovirus
4bf1fa38-6094-e511-814c-000c2902c387	Orthobunyavirus thimiriense	RG2	3052449	Orthobunyavirus thimiriense	Thimiri orthobunyavirus
4bf1fa38-6094-e511-814c-000c2902c387	Orthobunyavirus thimiriense	RG2	3052449	Orthobunyavirus thimiriense	Thimiri virus
4c1250e5-5f94-e511-814c-000c2902c387	Arurhavirus inhangapi	RG3	2734371	Arurhavirus inhangapi	Inhangapi virus
4caa899d-5f94-e511-814c-000c2902c387	Orthobunyavirus acaraense	RG2	2170053	Orthobunyavirus acaraense	Acara orthobunyavirus
4caa899d-5f94-e511-814c-000c2902c387	Orthobunyavirus acaraense	RG2	2170053	Orthobunyavirus acaraense	Acara virus
4cb734fd-5f94-e511-814c-000c2902c387	Orthobunyavirus mitchellense	RG2	3052423	Orthobunyavirus mitchellense	Mapputta orthohantavirus
4cfd2453-94b9-ef11-817d-0050568252cc	Alphainfluenzavirus influenzae H4N3	RG2	286286	H4N3 subtype	Alphainfluenzavirus influenzae H4N3
4d2b7fa9-5f94-e511-814c-000c2902c387	Alphavirus bebaru	RG2	3426295	Alphavirus bebaru	Alphavirus bebaru
4d36280f-6094-e511-814c-000c2902c387	Mobatvirus novaense	RG3	3052337	Mobatvirus novaense	Nova mobatvirus
4d36280f-6094-e511-814c-000c2902c387	Mobatvirus novaense	RG3	3052337	Mobatvirus novaense	Nova orthohantavirus
4d36280f-6094-e511-814c-000c2902c387	Mobatvirus novaense	RG3	3052337	Mobatvirus novaense	Nova virus
4d4f0c27-6094-e511-814c-000c2902c387	Orthoflavivirus royalense	RG2	3048305	Orthoflavivirus royalense	Royal Farm virus
4e5775b5-5f94-e511-814c-000c2902c387	Orthohantavirus delgaditoense	RG3	3052476	Orthohantavirus delgaditoense	Cano Delgadito orthohantavirus
4e5775b5-5f94-e511-814c-000c2902c387	Orthohantavirus delgaditoense	RG3	3052476	Orthohantavirus delgaditoense	Cano Delgadito virus
4ff956df-5f94-e511-814c-000c2902c387	Roseolovirus humanbeta7	RG2	3050298	Roseolovirus humanbeta7	Human betaherpesvirus 7
4ff956df-5f94-e511-814c-000c2902c387	Roseolovirus humanbeta7	RG2	3050298	Roseolovirus humanbeta7	Human herpesvirus 7
502a7fa9-5f94-e511-814c-000c2902c387	Alpharetrovirus avisar10	RG2	3426271	Alpharetrovirus avisar10	Alpharetrovirus avisar10
505575b5-5f94-e511-814c-000c2902c387	Alphavirus cabassou	RG3	3426297	Alphavirus cabassou	Alphavirus cabassou
507b181b-6094-e511-814c-000c2902c387	Mammarenavirus caliense	RG2	3052300	Mammarenavirus caliense	Cali mammarenavirus
507b181b-6094-e511-814c-000c2902c387	Mammarenavirus caliense	RG2	3052300	Mammarenavirus caliense	Pichindé mammarenavirus
507b181b-6094-e511-814c-000c2902c387	Mammarenavirus caliense	RG2	3052300	Mammarenavirus caliense	Pichindé virus
50916bc1-5f94-e511-814c-000c2902c387	Orthoflavivirus edgehillense	RG2	3047817	Orthoflavivirus edgehillense	Edge Hill virus
50967daf-5f94-e511-814c-000c2902c387	Respirovirus bovis	RG1	3052729	Respirovirus bovis	Bovine parainfluenza virus 3
50967daf-5f94-e511-814c-000c2902c387	Respirovirus bovis	RG1	3052729	Respirovirus bovis	Bovine respirovirus 3
509d0f39-02e4-e711-8113-0050568253d3	Betabaculovirus phoperculellae	RG1	3048268	Betabaculovirus phoperculellae	Phthorimaea operculella granulovirus
50c16dbb-5f94-e511-814c-000c2902c387	Orthobunyavirus caraparuense	RG2	3052387	Orthobunyavirus caraparuense	Caraparu orthobunyavirus
50c16dbb-5f94-e511-814c-000c2902c387	Orthobunyavirus caraparuense	RG2	3052387	Orthobunyavirus caraparuense	Caraparú virus
50c16dbb-5f94-e511-814c-000c2902c387	Orthobunyavirus caraparuense	RG2	3052387	Orthobunyavirus caraparuense	Itaquí virus
50f0fa38-6094-e511-814c-000c2902c387	Orthopoxvirus taterapox	RG2	3431486	Orthopoxvirus taterapox	Orthopoxvirus taterapox
50f0fa38-6094-e511-814c-000c2902c387	Orthopoxvirus taterapox	RG2	3431486	Orthopoxvirus taterapox	gerbil pox
519d60cd-5f94-e511-814c-000c2902c387	Mardivirus gallidalpha2	RG1	10390	Gallid alphaherpesvirus 2	Marek disease virus
519d60cd-5f94-e511-814c-000c2902c387	Mardivirus gallidalpha2	RG1	10390	Gallid alphaherpesvirus 2	Marek's disease herpesvirus
519d60cd-5f94-e511-814c-000c2902c387	Mardivirus gallidalpha2	RG1	3050287	Mardivirus gallidalpha2	Gallid alphaherpesvirus 2
519d60cd-5f94-e511-814c-000c2902c387	Mardivirus gallidalpha2	RG1	3050287	Mardivirus gallidalpha2	Gallid herpesvirus 2
51effa38-6094-e511-814c-000c2902c387	Orthobunyavirus tacaiumaense	RG2	3052444	Orthobunyavirus tacaiumaense	Tacaiuma orthobunyavirus
51effa38-6094-e511-814c-000c2902c387	Orthobunyavirus tacaiumaense	RG2	3052444	Orthobunyavirus tacaiumaense	Tacaiuma virus
51effa38-6094-e511-814c-000c2902c387	Orthobunyavirus tacaiumaense	RG2	3052444	Orthobunyavirus tacaiumaense	Virgin River virus
51f8b10f-241e-e811-8116-0050568253d3	Orthoavulavirus newyorkense	RG1	3051383	Orthoavulavirus newyorkense	Avian avulavirus 9
51f8b10f-241e-e811-8116-0050568253d3	Orthoavulavirus newyorkense	RG1	3051383	Orthoavulavirus newyorkense	Avian orthoavulavirus 9
51f8b10f-241e-e811-8116-0050568253d3	Orthoavulavirus newyorkense	RG1	3051383	Orthoavulavirus newyorkense	Avian paramyxovirus 9
532e04c3-a55b-ed11-815f-0050568253d3	Modified Vaccinia virus Ankara (MVA)	RG2	467144	Modified Vaccinia Ankara virus	MVA
532e04c3-a55b-ed11-815f-0050568253d3	Modified Vaccinia virus Ankara (MVA)	RG2	467144	Modified Vaccinia Ankara virus	Modified Vaccinia virus Ankara
532e04c3-a55b-ed11-815f-0050568253d3	Modified Vaccinia virus Ankara (MVA)	RG2	467144	Modified Vaccinia Ankara virus	Modified Vaccinia virus Ankara (MVA)
